timestamp,strategy,reason,duration_s
2019-02-05 16:00:00+00:00,rolling_sarima,scheduled,0.0
2019-02-05 17:00:00+00:00,rolling_sarima,scheduled,0.0
2019-02-05 18:00:00+00:00,rolling_sarima,scheduled,0.008096694946289062
2019-02-05 19:00:00+00:00,rolling_sarima,scheduled,0.0
2019-02-05 20:00:00+00:00,rolling_sarima,scheduled,0.0031652450561523438
2019-02-05 21:00:00+00:00,rolling_sarima,scheduled,0.0004813671112060547
2019-02-05 22:00:00+00:00,rolling_sarima,scheduled,0.0
2019-02-05 23:00:00+00:00,rolling_sarima,scheduled,0.0
2019-02-06 00:00:00+00:00,rolling_sarima,scheduled,1.8837056159973145
2019-02-06 01:00:00+00:00,rolling_sarima,scheduled,0.021623849868774414
2019-02-06 02:00:00+00:00,rolling_sarima,scheduled,0.0040073394775390625
2019-02-06 03:00:00+00:00,rolling_sarima,scheduled,0.002002716064453125
2019-02-06 04:00:00+00:00,rolling_sarima,scheduled,0.0020029544830322266
2019-02-06 05:00:00+00:00,rolling_sarima,scheduled,0.002407550811767578
2019-02-06 06:00:00+00:00,rolling_sarima,scheduled,0.0
2019-02-06 07:00:00+00:00,rolling_sarima,scheduled,0.0
2019-02-06 08:00:00+00:00,rolling_sarima,scheduled,0.0071735382080078125
2019-02-06 09:00:00+00:00,rolling_sarima,scheduled,0.0
2019-02-06 10:00:00+00:00,rolling_sarima,scheduled,0.0
2019-02-06 11:00:00+00:00,rolling_sarima,scheduled,0.0
2019-02-06 12:00:00+00:00,rolling_sarima,scheduled,0.010734319686889648
2019-02-06 13:00:00+00:00,rolling_sarima,scheduled,0.003748178482055664
2019-02-06 14:00:00+00:00,rolling_sarima,scheduled,0.0
2019-02-06 15:00:00+00:00,rolling_sarima,scheduled,0.0
2019-02-06 16:00:00+00:00,rolling_sarima,scheduled,0.0
2019-02-06 17:00:00+00:00,rolling_sarima,scheduled,0.0
2019-02-06 18:00:00+00:00,rolling_sarima,scheduled,0.011597633361816406
2019-02-06 19:00:00+00:00,rolling_sarima,scheduled,0.0025103092193603516
2019-02-06 20:00:00+00:00,rolling_sarima,scheduled,0.0
2019-02-06 21:00:00+00:00,rolling_sarima,scheduled,0.0037279129028320312
2019-02-06 22:00:00+00:00,rolling_sarima,scheduled,0.0
2019-02-06 23:00:00+00:00,rolling_sarima,scheduled,0.0
2019-02-07 00:00:00+00:00,rolling_sarima,scheduled,2.3593273162841797
2019-02-07 01:00:00+00:00,rolling_sarima,scheduled,0.024426698684692383
2019-02-07 02:00:00+00:00,rolling_sarima,scheduled,0.007529020309448242
2019-02-07 03:00:00+00:00,rolling_sarima,scheduled,0.003445148468017578
2019-02-07 04:00:00+00:00,rolling_sarima,scheduled,0.005030632019042969
2019-02-07 05:00:00+00:00,rolling_sarima,scheduled,0.0
2019-02-07 06:00:00+00:00,rolling_sarima,scheduled,0.008026838302612305
2019-02-07 07:00:00+00:00,rolling_sarima,scheduled,0.0021505355834960938
2019-02-07 08:00:00+00:00,rolling_sarima,scheduled,0.002816438674926758
2019-02-07 09:00:00+00:00,rolling_sarima,scheduled,0.0020368099212646484
2019-02-07 10:00:00+00:00,rolling_sarima,scheduled,0.0
2019-02-07 11:00:00+00:00,rolling_sarima,scheduled,0.0
2019-02-07 12:00:00+00:00,rolling_sarima,scheduled,0.0
2019-02-07 13:00:00+00:00,rolling_sarima,scheduled,0.0
2019-02-07 14:00:00+00:00,rolling_sarima,scheduled,0.009124279022216797
2019-02-07 15:00:00+00:00,rolling_sarima,scheduled,0.0012674331665039062
2019-02-07 16:00:00+00:00,rolling_sarima,scheduled,0.001432657241821289
2019-02-07 17:00:00+00:00,rolling_sarima,scheduled,0.0012364387512207031
2019-02-07 18:00:00+00:00,rolling_sarima,scheduled,0.0
2019-02-07 19:00:00+00:00,rolling_sarima,scheduled,0.0
2019-02-07 20:00:00+00:00,rolling_sarima,scheduled,0.004669189453125
2019-02-07 21:00:00+00:00,rolling_sarima,scheduled,0.0014812946319580078
2019-02-07 22:00:00+00:00,rolling_sarima,scheduled,0.0
2019-02-07 23:00:00+00:00,rolling_sarima,scheduled,0.0
2019-02-08 00:00:00+00:00,rolling_sarima,scheduled,2.02689790725708
2019-02-08 01:00:00+00:00,rolling_sarima,scheduled,0.020460128784179688
2019-02-08 02:00:00+00:00,rolling_sarima,scheduled,0.0020029544830322266
2019-02-08 03:00:00+00:00,rolling_sarima,scheduled,0.0
2019-02-08 04:00:00+00:00,rolling_sarima,scheduled,0.0
2019-02-08 05:00:00+00:00,rolling_sarima,scheduled,0.0063059329986572266
2019-02-08 06:00:00+00:00,rolling_sarima,scheduled,0.0
2019-02-08 07:00:00+00:00,rolling_sarima,scheduled,0.0034613609313964844
2019-02-08 08:00:00+00:00,rolling_sarima,scheduled,0.003208637237548828
2019-02-08 09:00:00+00:00,rolling_sarima,scheduled,0.005807161331176758
2019-02-08 10:00:00+00:00,rolling_sarima,scheduled,0.002004384994506836
2019-02-08 11:00:00+00:00,rolling_sarima,scheduled,0.0015022754669189453
2019-02-08 12:00:00+00:00,rolling_sarima,scheduled,0.0038399696350097656
2019-02-08 13:00:00+00:00,rolling_sarima,scheduled,0.0011763572692871094
2019-02-08 14:00:00+00:00,rolling_sarima,scheduled,0.0031936168670654297
2019-02-08 15:00:00+00:00,rolling_sarima,scheduled,0.0
2019-02-08 16:00:00+00:00,rolling_sarima,scheduled,0.0
2019-02-08 17:00:00+00:00,rolling_sarima,scheduled,0.0
2019-02-08 18:00:00+00:00,rolling_sarima,scheduled,0.0
2019-02-08 19:00:00+00:00,rolling_sarima,scheduled,0.00849151611328125
2019-02-08 20:00:00+00:00,rolling_sarima,scheduled,0.0013806819915771484
2019-02-08 21:00:00+00:00,rolling_sarima,scheduled,0.0
2019-02-08 22:00:00+00:00,rolling_sarima,scheduled,0.006023883819580078
2019-02-08 23:00:00+00:00,rolling_sarima,scheduled,0.0
2019-02-09 00:00:00+00:00,rolling_sarima,scheduled,1.6831228733062744
2019-02-09 01:00:00+00:00,rolling_sarima,scheduled,0.017791748046875
2019-02-09 02:00:00+00:00,rolling_sarima,scheduled,0.0020020008087158203
2019-02-09 03:00:00+00:00,rolling_sarima,scheduled,0.006005287170410156
2019-02-09 04:00:00+00:00,rolling_sarima,scheduled,0.001233816146850586
2019-02-09 05:00:00+00:00,rolling_sarima,scheduled,0.002496957778930664
2019-02-09 06:00:00+00:00,rolling_sarima,scheduled,0.0
2019-02-09 07:00:00+00:00,rolling_sarima,scheduled,0.0020055770874023438
2019-02-09 08:00:00+00:00,rolling_sarima,scheduled,0.0020036697387695312
2019-02-09 09:00:00+00:00,rolling_sarima,scheduled,0.002965211868286133
2019-02-09 10:00:00+00:00,rolling_sarima,scheduled,0.0
2019-02-09 11:00:00+00:00,rolling_sarima,scheduled,0.0
2019-02-09 12:00:00+00:00,rolling_sarima,scheduled,0.0041790008544921875
2019-02-09 13:00:00+00:00,rolling_sarima,scheduled,0.0
2019-02-09 14:00:00+00:00,rolling_sarima,scheduled,0.004828929901123047
2019-02-09 15:00:00+00:00,rolling_sarima,scheduled,0.0
2019-02-09 16:00:00+00:00,rolling_sarima,scheduled,0.0
2019-02-09 17:00:00+00:00,rolling_sarima,scheduled,0.0
2019-02-09 18:00:00+00:00,rolling_sarima,scheduled,0.0
2019-02-09 19:00:00+00:00,rolling_sarima,scheduled,0.011862039566040039
2019-02-09 20:00:00+00:00,rolling_sarima,scheduled,0.0019180774688720703
2019-02-09 21:00:00+00:00,rolling_sarima,scheduled,0.0022819042205810547
2019-02-09 22:00:00+00:00,rolling_sarima,scheduled,0.0010957717895507812
2019-02-09 23:00:00+00:00,rolling_sarima,scheduled,0.0
2019-02-10 00:00:00+00:00,rolling_sarima,scheduled,1.7234961986541748
2019-02-10 01:00:00+00:00,rolling_sarima,scheduled,0.01633453369140625
2019-02-10 02:00:00+00:00,rolling_sarima,scheduled,0.0020029544830322266
2019-02-10 03:00:00+00:00,rolling_sarima,scheduled,0.002002239227294922
2019-02-10 04:00:00+00:00,rolling_sarima,scheduled,0.0
2019-02-10 05:00:00+00:00,rolling_sarima,scheduled,0.0020020008087158203
2019-02-10 06:00:00+00:00,rolling_sarima,scheduled,0.002645254135131836
2019-02-10 07:00:00+00:00,rolling_sarima,scheduled,0.004786968231201172
2019-02-10 08:00:00+00:00,rolling_sarima,scheduled,0.0014767646789550781
2019-02-10 09:00:00+00:00,rolling_sarima,scheduled,0.0
2019-02-10 10:00:00+00:00,rolling_sarima,scheduled,0.0
2019-02-10 11:00:00+00:00,rolling_sarima,scheduled,0.0068645477294921875
2019-02-10 12:00:00+00:00,rolling_sarima,scheduled,0.0037055015563964844
2019-02-10 13:00:00+00:00,rolling_sarima,scheduled,0.0011475086212158203
2019-02-10 14:00:00+00:00,rolling_sarima,scheduled,0.0034012794494628906
2019-02-10 15:00:00+00:00,rolling_sarima,scheduled,0.0
2019-02-10 16:00:00+00:00,rolling_sarima,scheduled,0.0
2019-02-10 17:00:00+00:00,rolling_sarima,scheduled,0.0
2019-02-10 18:00:00+00:00,rolling_sarima,scheduled,0.0
2019-02-10 19:00:00+00:00,rolling_sarima,scheduled,0.00805807113647461
2019-02-10 20:00:00+00:00,rolling_sarima,scheduled,0.0018296241760253906
2019-02-10 21:00:00+00:00,rolling_sarima,scheduled,0.002058744430541992
2019-02-10 22:00:00+00:00,rolling_sarima,scheduled,0.004587888717651367
2019-02-10 23:00:00+00:00,rolling_sarima,scheduled,0.0005018711090087891
2019-02-11 00:00:00+00:00,rolling_sarima,scheduled,1.6727333068847656
2019-02-11 01:00:00+00:00,rolling_sarima,scheduled,0.02907085418701172
2019-02-11 02:00:00+00:00,rolling_sarima,scheduled,0.005280494689941406
2019-02-11 03:00:00+00:00,rolling_sarima,scheduled,0.0059397220611572266
2019-02-11 04:00:00+00:00,rolling_sarima,scheduled,0.0
2019-02-11 05:00:00+00:00,rolling_sarima,scheduled,0.005109548568725586
2019-02-11 06:00:00+00:00,rolling_sarima,scheduled,0.008101463317871094
2019-02-11 07:00:00+00:00,rolling_sarima,scheduled,0.0016429424285888672
2019-02-11 08:00:00+00:00,rolling_sarima,scheduled,0.004457950592041016
2019-02-11 09:00:00+00:00,rolling_sarima,scheduled,0.0
2019-02-11 10:00:00+00:00,rolling_sarima,scheduled,0.0
2019-02-11 11:00:00+00:00,rolling_sarima,scheduled,0.0
2019-02-11 12:00:00+00:00,rolling_sarima,scheduled,0.0
2019-02-11 13:00:00+00:00,rolling_sarima,scheduled,0.0
2019-02-11 14:00:00+00:00,rolling_sarima,scheduled,0.0
2019-02-11 15:00:00+00:00,rolling_sarima,scheduled,0.010096073150634766
2019-02-11 16:00:00+00:00,rolling_sarima,scheduled,0.002259969711303711
2019-02-11 17:00:00+00:00,rolling_sarima,scheduled,0.001219034194946289
2019-02-11 18:00:00+00:00,rolling_sarima,scheduled,0.0
2019-02-11 19:00:00+00:00,rolling_sarima,scheduled,0.0
2019-02-11 20:00:00+00:00,rolling_sarima,scheduled,0.005120992660522461
2019-02-11 21:00:00+00:00,rolling_sarima,scheduled,0.0013957023620605469
2019-02-11 22:00:00+00:00,rolling_sarima,scheduled,0.0
2019-02-11 23:00:00+00:00,rolling_sarima,scheduled,0.0
